parameter_name,procedure_name,f_n,m_n,f_intercept,f_intercept_se,f_slope,f_slope_se,m_intercept,m_intercept_se,m_slope,m_slope_se,fm_diff_int,fm_diff_int_se,fm_diff_int_p,fm_diff_slope,fm_diff_slope_se,fm_diff_slope_p,f_sd,m_sd,r_m,r_c,Category,parameter_group,lnVR,VlnVR,low_lnVR,high_lnVR,t_val_sd,p_val_sd,Zr,VZr
nk subsets (q1),Immunophenotyping,603,602,6.653434557494541,0.40138682404731874,0.0655084371492539,0.06545647784656781,6.669133918183112,0.4014065058696955,0.01037651580141271,0.06586510784650071,-0.01569936040552421,0.03587055449248624,0.6617279738438818,0.05513192135046226,0.03501389044453363,0.1156908435062826,0.3181851029168927,0.3951937593,0.0458586938256469,0.9328152704709208,Immunology,nk cells,-0.21674426763271923,0.001668057874234836,-0.22001360099034795,-0.2134749342750905,-5.306914160007306,1.326491760877957e-7,0.045890881697488,8.319467554076539e-4
nk subsets (q2),Immunophenotyping,603,602,7.478140830724238,0.3030197860806625,-0.00943095539119175,0.03082945738773895,7.398999880016818,0.303233095061677,0.00908198507164898,0.03341790036011704,0.0791409505389532,0.03385128534356464,0.01960090501087547,-0.0185129404143852,0.0324359220121454,0.5683023597476402,0.2663537109218401,0.39140051,0.03736350219177242,0.9481108389109916,Immunology,nk cells,-0.38490758341581555,0.001668057874234836,-0.3881769167734443,-0.3816382500581868,-9.4243392318221,0,0.037380903642678015,8.319467554076539e-4
nk subsets (q3),Immunophenotyping,537,533,7.483509974782147,0.2535282104011291,0.02605958898770948,0.02918132900911617,7.6807962008855,0.2540081351663629,-0.06173447965342662,0.03114168062281234,-0.197286226099574,0.03398032777989864,9.020605876512073e-9,0.08779406864145009,0.03348344901429183,0.00889661956596616,0.254886051931249,0.3730494,0.12733923723017052,0.8929828179422754,Immunology,nk cells,-0.38090132707381086,0.0018797258144300755,-0.384585521970904,-0.3772171321767177,-8.785474710190206,0,0.12803429269786934,9.372071227741331e-4
nk subsets (q4),Immunophenotyping,537,533,7.712942872817014,0.07500415257883536,-0.04439450076477371,0.03150587205079943,7.77152065580278,0.07723606554226481,-0.0123384227204095,0.03443543712527391,-0.05857778298105113,0.03678249817286597,0.11163191331485987,-0.03205607806919954,0.03618056041596607,0.3758651360406261,0.2745255007156637,0.410161347,0.04745839889319928,0.7048798142908473,Immunology,nk cells,-0.4015135227759348,0.0018797258144300755,-0.4051977176730279,-0.3978293278788416,-9.260894224880975,0,0.047494077298718136,9.372071227741331e-4
nk total,FACS,300,298,9.674900613206272,0.05542347053430026,-0.05050640395948227,0.03184746222487611,9.76317473294624,0.06490909675438657,0.01247646005166274,0.04798799105198656,-0.08827411973996713,0.05909552140913052,0.13586592163921118,-0.06298286401114415,0.0563689005464015,0.26438407453751966,0.3015653,0.4912944198976664,0.05600262270060088,0.7182654368497373,Immunology,nkt cells,-0.48806841838561904,0.0033784169377389715,-0.4946899939083475,-0.4814468428628906,-8.39699865531596,4.440892098500626e-16,0.056061280012004715,0.0016806722689075631
nkt cells (panel a),Immunophenotyping,750,749,8.039814924599163,0.24156906538478928,0.01947003226113334,0.03173423271596881,7.886520776045531,0.2414825178890526,-0.02565840636355685,0.03126943599958041,0.15329414852724368,0.02845171851509791,8.597388388175338e-8,0.04512843862630298,0.02681404164944959,0.0926360150011423,0.29231688,0.3208025914667669,0.09588700943274808,0.9309089527098824,Immunology,nkt cells,-0.09298843200413134,0.0013395853297012896,-0.09561397100456409,-0.0903628930036986,-2.5406435207326155,0.011165134823616807,0.09618251323150868,6.684491978609625e-4
nkt cells (panel b),Immunophenotyping,674,672,7.425538787014577,0.46587541619568174,0.01655101867668828,0.03494868622282415,7.232370777845173,0.46586362234585504,-0.02342675760393875,0.03466111416336543,0.19316800926946828,0.03488465763450753,3.854498557756013e-8,0.0399777762526072,0.03224954672233235,0.21537821581840583,0.3255260193233256,0.387644958,0.08834571842750935,0.9490852571625648,Immunology,nkt cells,-0.1746496967438127,0.0014925406383173054,-0.17757502264037703,-0.17172437084724837,-4.520690276668897,6.706128307776282e-6,0.0885766459332785,7.446016381236039e-4
nkt dn klrg1+ cells,Immunophenotyping,74,77,4.591015496927385,0.2030526521454369,0.07610690481596709,0.11741333941649172,4.504804356705386,0.19971361188005737,0.01710318290082999,0.109091553146331,0.08621114017913202,0.11451123086197734,0.4530073352643754,0.05900372187942841,0.10815545043507475,0.5863910345201702,0.35065408,0.4222358252510881,0.03163862823691525,0.9155277889668748,Immunology,nkt cells,-0.18547827834561897,0.013799010277883519,-0.2125238415125687,-0.15843271517866925,-1.5789525790164272,0.11646756492565347,0.0316491913669915,0.006756756756756757
nkt effector,FACS,300,298,8.375231695760643,0.06025103537554083,0.04831912826278537,0.03250167945746217,7.946375454696085,0.06484183502827172,0.02096527473461183,0.04181676890454682,0.42885624106452486,0.05457187694251964,2.3686627215471903e-14,0.02735385352819514,0.05162564685698029,0.5964492009537109,0.3109454,0.4184540002195048,0.30047212537260737,0.8183403948085997,Immunology,nkt cells,-0.29696104755026487,0.0033784169377389715,-0.30358262307299333,-0.2903394720275364,-5.109081888987609,4.364779921939288e-7,0.3100385041050069,0.0016806722689075631
nkt resting,FACS,300,298,7.858732714995111,0.06507499974148277,-0.01344962268396322,0.03350533590584013,7.713738903273116,0.06604144109415233,0.0014803336466656,0.03651979403070431,0.14499381172199932,0.05130495526214983,0.00489868542638574,-0.01492995633063731,0.04816170317277676,0.7566918028913192,0.3252153,0.35637169191164564,0.12330321422468704,0.8432386959963356,Immunology,nkt cells,-0.09149825361808096,0.0033784169377389715,-0.09811982914080944,-0.08487667809535249,-1.5741864944593653,0.11597499472431605,0.12393386487236213,0.0016806722689075631
nkt subsets (q1),Immunophenotyping,603,602,6.144973491664445,0.3541571149485219,-0.00421150227811251,0.02319230660166628,6.051422389796649,0.3541643368778844,-0.02674319553973688,0.02362305247008504,0.0935511018943731,0.03113619057115226,0.0027298937996013,0.02253169319173559,0.02924323606224297,0.4412010111034722,0.27656320262678197,0.3365312743,0.06430944172249793,0.944141398183088,Immunology,nkt cells,-0.19625310017354516,0.001668057874234836,-0.19952243353117388,-0.19298376681591645,-4.805194470107854,1.7409441754878685e-6,0.06439831730961787,8.319467554076539e-4
nkt subsets (q3),Immunophenotyping,537,533,5.8261555591734,0.4844814536516849,-0.00752408969247102,0.06938222651179034,5.579975598294684,0.4847556463785359,-0.04996634268813876,0.06930213089326157,0.24617996092762492,0.04465185306085773,4.6645149866281456e-8,0.04244225301282772,0.04411813408177813,0.336314666184203,0.3572611957683147,0.458848999,0.13060871652383832,0.9325895453394488,Immunology,nkt cells,-0.2502610892916493,0.0018797258144300755,-0.25394528418874246,-0.24657689439455613,-5.772262564184719,1.0243298209644536e-8,0.13135908062933468,9.372071227741331e-4
nkt total,FACS,300,298,8.877508243099856,0.05892825176882089,0.02620540180536349,0.02827459945757811,8.564277196257132,0.06090866374263335,0.00187933265853406,0.03336730767462121,0.3132310468427254,0.04521832557258109,1.3160110617802217e-11,0.02432606914682505,0.04252979310879016,0.5675924816184741,0.2717274,0.3286265522129887,0.2481408567083428,0.8634427639145051,Immunology,nkt cells,-0.19013406209646821,0.0033784169377389715,-0.1967556376191967,-0.18351248657373972,-3.2711714251758424,0.0011328614147614324,0.2534307057800192,0.0016806722689075631
number of live cells acquired panel 1,FACS,308,305,12.45398609342736,0.06152669575282486,-0.03449329859598356,0.05365207467170085,12.390620546945868,0.06745722181782714,0.06883740417812624,0.06137730591861695,0.0633655464815146,0.0829257779433372,0.4451414908342667,-0.1033307027741226,0.08022277486493196,0.19830468995666176,0.5621636,0.6485363873447089,0.05816555113596763,0.4338133376412852,Immunology,number of live cells acquired panel 1,-0.1429414863399179,0.00329497340136793,-0.14939951553661648,-0.13648345714321933,-2.490189153482406,0.013032126809780165,0.058231280452620965,0.001639344262295082
number of live cells acquired panel 2,FACS,308,304,12.611131656693168,0.07198567494461713,-0.01009556850044659,0.05255745155301249,12.47161010026912,0.08565984970393671,0.06197795688593283,0.07194282848769872,0.13952155641885144,0.09123102489928828,0.12679638156432324,-0.07207352538762164,0.08732306742863363,0.40954428279804655,0.5269835,0.7513914518319891,0.07071930374856214,0.5975416483932602,Immunology,number of live cells acquired panel 2,-0.35477930330611784,0.0033004738304013943,-0.36124811314562155,-0.34831049346661414,-6.175471613572446,1.204763178108692e-9,0.07083755304995992,0.0016420361247947454
others,Immunophenotyping,750,749,12.243098983028682,0.16335656196953052,0.00645368277924213,0.01902110813639084,12.283698295281312,0.1634433404840436,-0.00873188723579102,0.01978134275003032,-0.04059931221767707,0.02345787032075956,0.08376014006806548,0.01518557003030083,0.02111253527202413,0.47211789336304266,0.225691276,0.2957857531787917,0.03713111622642691,0.869917169611792,Immunology,others,-0.2704682526679165,0.0013395853297012896,-0.27309379166834924,-0.2678427136674838,-7.389773102896114,2.433608869978343e-13,0.037148194824898506,6.684491978609625e-4
percentage of live gated events in panel a,Immunophenotyping,726,726,4.210002868133591,0.16408478710268404,0.00171193318567783,0.01829759391281253,4.250028720583086,0.16407545692777914,0.00402940917481913,0.01824020875209978,-0.0400258524400991,0.00498236072887039,2.3387315737664797e-15,-0.00231747601188444,0.00479862570033501,0.6292265620159356,0.052621403,0.05187532647795902,0.05612197952616141,0.9911340597146042,Immunology,percentage of live gated events,0.014279666040453881,0.0013831258644536654,0.011568789160038869,0.016990542920868892,0.3839610753579623,0.7010635925021185,0.05618101315678087,6.901311249137336e-4
percentage of live gated events in panel b,Immunophenotyping,726,731,4.2031464865877135,0.15134904024914211,0.00137996065391515,0.01607089781896386,4.237947447372482,0.15133921645469192,0.0044117951199147,0.0160047196556819,-0.03480096078484422,0.00506797124839678,1.072351445359634e-11,-0.00303183446625131,0.00485738361469683,0.5326396699623046,0.05390203646651356,0.0535131886,0.05330613093606821,0.989159133886867,Immunology,percentage of live gated events,0.007244869846953605,0.0013783761190400195,0.0045433022964850725,0.009946437397422136,0.1951401874151643,0.8453104472964328,0.05335670775884514,6.87757909215956e-4
rp macrophage (f4/80+),Immunophenotyping,233,231,8.627544340650863,0.08233568498963303,0.01864637131480488,0.03735399966934853,8.670695898500002,0.0799097828452652,0.04623208915247142,0.02717428619586839,-0.04315155811020448,0.04289829025983285,0.3151069731482256,-0.02758571760365261,0.03445963375766849,0.42391221366371223,0.2767995,0.2064539848976442,0.0841022798352118,0.9230458688849068,Immunology,rp macrophage (f4/80+),0.29319679382626035,0.004366895499618611,0.2846378359227578,0.3017557517297629,4.4368302907787385,1.1426042725748431e-5,0.0843014162045089,0.0021691973969631237
t cells (panel a),Immunophenotyping,689,688,11.323008723999637,0.16063557521818178,-0.01792352857045949,0.01943091038632966,11.324419374608194,0.16057458031076846,-0.01522450596678895,0.01941580648572085,-0.0014106506375563,0.02679160347663402,0.9580183254971878,-0.00269902260419656,0.02361785110106715,0.9090378714410238,0.2549471,0.3217076403922127,0.02902394027188556,0.8599529275633849,Immunology,t cells,-0.2325881753928936,0.001458789981060203,-0.23544735121677945,-0.22972899956900772,-6.089634762723433,1.4659367053582173e-9,0.02903209421061687,7.27802037845706e-4
t cells (panel b),Immunophenotyping,746,748,11.285585551982848,0.09820812466284004,-0.03867924662649451,0.01940525588786076,11.290081460106324,0.09826870075739837,-0.02118178505708157,0.01922551194233366,-0.00449590808036599,0.02587222289809879,0.8620732611667641,-0.01749746155559027,0.02223092229429571,0.4313946106131079,0.25348717379438895,0.315227389,0.0561205670895662,0.8611976104979535,Immunology,t cells,-0.2179792163943374,0.0013440884496915282,-0.22061358134776907,-0.21534485144090573,-5.945674948067095,3.4228921919066124e-9,0.05617959625752355,6.706908115358819e-4
t subset,Immunophenotyping,603,603,10.22689505036552,0.13684408965630074,-0.02334696643112623,0.0200358781794486,10.356884971355395,0.13755381165633654,-0.00833385607669706,0.02478282602663763,-0.12998992095750886,0.02879224357187609,7.140681497534435e-6,-0.01501311035033091,0.02724509143989699,0.5817374061036527,0.206439174418175,0.36049134,0.08088214208952763,0.8928278025931085,Immunology,t cells,-0.557462120109452,0.0016666666666666668,-0.560728726750352,-0.5541955134685519,-13.654977451982665,0,0.0810592124981071,8.312551953449709e-4
t/nkt/b1,FACS,300,298,11.531326303956591,0.04037287613653854,0.03526081360438873,0.02817670780306357,11.361819349551336,0.04721917408527179,0.05614596155543423,0.03831098249400499,0.169506954424092,0.04867917312464719,5.40703189309305e-4,-0.02088514793493359,0.04656296545842681,0.6539594661569128,0.273148,0.3925543649273454,0.13865756505061436,0.6353286504976936,Immunology,nkt cells,-0.3626726777400315,0.0033784169377389715,-0.36929425326275994,-0.356051102217303,-6.2396210707015385,8.324407829718439e-10,0.13955656495781063,0.0016806722689075631
total cell count in spleen,FACS,296,289,18.6706415569806,0.02649047619787482,0.07985425173166984,0.02053036317980738,18.457525387232096,0.02475840496078689,0.0781255333243429,0.01870095450145964,0.21311616974841807,0.02868247063136434,4.77962407378289e-13,0.00172871841255034,0.02715288759397071,0.94926174870618,0.2117467,0.18295338594311228,0.2675408921083735,0.6454046009060843,Immunology,total cell count in spleen,0.14611758311650658,0.0034547363898899735,0.1393464242162423,0.15288874201677086,2.485965073759843,0.01319906580945629,0.27421324151718374,0.001718213058419244
total number of acquired events in panel a,Immunophenotyping,748,748,12.985524435179377,0.20437689819362703,-0.00242246265374269,0.02471147578990754,12.973662094598476,0.2046814682854696,-0.02356747352913608,0.0274493337055516,0.01186234063375273,0.02676559061780471,0.6577068200587128,0.0211450108773855,0.02480018989753266,0.3940457819851568,0.22953189,0.36547524540015985,0.02901691810400724,0.8805794961385855,Immunology,number events,-0.4651565747571289,0.0013422818791946308,-0.46778739889745113,-0.4625257506168067,-12.696303638643784,0,0.029025066123787028,6.697923643670462e-4
transitional b cells,Immunophenotyping,138,140,9.519713837980422,0.12160179492257188,0.05044707417189412,0.10425370336933304,9.81548177096862,0.11301266099014116,-0.04125111030462439,0.09172755546669632,-0.295767932988119,0.07128515499786192,4.734655518562053e-5,0.09169818447661056,0.06825359616044248,0.1804659906816936,0.36803829,0.2559488833542468,0.2601301816721843,0.8491764708379171,Immunology,B cells,0.36326330019196656,0.007353338740200054,0.34885102109505134,0.3776755792888818,4.23622713513461,3.100783371490223e-5,0.2662480319261555,0.0036363636363636364
transitional b cells (cd21/35 low),Immunophenotyping,452,454,9.47704381384422,0.4676355174012614,0.04531777763424782,0.03505796959071754,9.52213619897025,0.46791414852394786,-0.00352607480117328,0.03457706727498689,-0.04509238490470602,0.03699372108526542,0.22327322105442665,0.04884385243027991,0.03656219213323763,0.18199971427015996,0.270361254946813,0.3576272976,0.03854750031673343,0.9592460976333091,Immunology,B cells,-0.27972739167690247,0.0022222331962133144,-0.2840828887067299,-0.27537189464707507,-5.933899414493137,4.2109700171266695e-9,0.038566610059421316,0.0011074197120708748
tregs,FACS,300,298,8.522025030206379,0.04431228265278823,0.06812866001498041,0.02771219898540455,8.338576489999964,0.04812116196184736,0.05820853641888925,0.03451389663697191,0.18344854017813875,0.04552287287951247,6.444176690774957e-5,0.00992012356902544,0.04318553339012033,0.8184107736282575,0.2679443,0.34650874375365315,0.1358443793448282,0.7275501364147999,Immunology,tregs,-0.25714034329148233,0.0033784169377389715,-0.2637619188142108,-0.25051876776875387,-4.423984497886706,1.152092049494513e-5,0.13668936539984217,0.0016806722689075631
tregs effector,FACS,300,298,7.73576573380784,0.04649364854089521,0.08458921759915979,0.029855629740114,7.53062536598247,0.05624373768121461,0.0720079490907489,0.04477156246222906,0.20514036782536724,0.0550928521275204,2.1861341320882123e-4,0.01258126850842784,0.0527283672587422,0.8115086302233316,0.2850892,0.46117393919865607,0.13724178045273297,0.656269496756671,Immunology,tregs,-0.4809845801054034,0.0033784169377389715,-0.48760615562813187,-0.47436300458267494,-8.27512438877317,8.881784197001252e-16,0.1381133148893936,0.0016806722689075631
tregs resting,FACS,300,298,7.865433659158281,0.05554808112404513,0.06579558958289396,0.03668877321122096,7.677002068438023,0.06116681815071954,0.06894228274032599,0.04605488763939818,0.18843159072041876,0.06047064236285052,0.0019372034973168,-0.00314669315731303,0.05750430490323114,0.9563824218294976,0.3559238,0.4647009556951306,0.11020734490634831,0.6881667182542245,Immunology,tregs,-0.266688843247406,0.0033784169377389715,-0.27331041877013446,-0.26006726772467753,-4.588262165258388,5.45193925582943e-6,0.11065680514786301,0.0016806722689075631
area under glucose response curve,Intraperitoneal glucose tolerance test (IPGTT),11466,11410,9.262974048401068,0.05025203868831655,0.03684708194421921,0.02280139391960221,9.635390290021348,0.05024504783646189,0.07089594426249461,0.02275668230842222,-0.3724162416757528,0.00707751815819389,0,-0.03404886234731258,0.00663526742420218,2.901167817755305e-7,0.3247883634978836,0.30245802,0.498766211105752,0.7264593676365952,Metabolism,area under glucose response curve,0.07123107586034677,8.745133325656582e-5,0.07105967439676389,0.07140247732392965,7.617040879638406,2.708944180085382e-14,0.5476624429805329,4.371966947929874e-5
fasted blood glucose concentration,Intraperitoneal glucose tolerance test (IPGTT),11523,11489,4.513448056813623,0.04895515979102102,0.01254590092922408,0.00795478174142967,4.546495584708913,0.04896066270432603,0.0425178795287065,0.00798122253809443,-0.03304752786937613,0.00319654334918365,5.443554349973103e-25,-0.02997197861710737,0.0029532274887492,3.8283695644468584e-24,0.13524716373122114,0.13894645,0.16609596859186548,0.8431128595593793,Metabolism,fasted blood glucose concentration,-0.026984788638533593,8.693403321918472e-5,-0.027155176212674003,-0.026814401064393183,-2.8941704592574786,0.00380518784773054,0.16764917193240242,4.3461254291798863e-5
glucose,Clinical Chemistry,9104,9141,5.16942310700117,0.1485845967094417,-0.00746939395314743,0.01283100480604238,5.220591210042754,0.14856527847224393,0.01514472549970738,0.01297016778895219,-0.0511681030284313,0.00428523446751765,9.949526518241136e-33,-0.02261411945713647,0.00396751956111263,1.2200709901055861e-8,0.16909844858475284,0.162188673,0.04203447489474454,0.9717748207434832,Metabolism,glucose,0.04172099806481232,1.0965558586720765e-4,0.04150607706580895,0.041935919063815684,3.9841832878345858,6.7975621636851e-5,0.04205925803725782,5.48185505975222e-5
initial response to glucose challenge,Intraperitoneal glucose tolerance test (IPGTT),11503,11460,5.398077786307059,0.0269270307458677,-0.01726141376143672,0.01262050111929382,5.551851363543015,0.02695317516481966,-0.02443727105473413,0.01264847359446046,-0.15377357766670105,0.00556072400781917,2.9949092650876455e-165,0.00717585732055775,0.00521092229133753,0.16850274228552284,0.24674784525325277,0.24879646,0.2160436528995124,0.5475238513916326,Metabolism,initial response to glucose challenge,-0.008268349883176464,8.711970278280603e-5,-0.008439101362974597,-0.00809759840337833,-0.8858509461722214,0.3757071296528054,0.21950231078317223,4.3554006968641115e-5
insulin,Insulin Blood Level,1186,1206,6.586222996577896,0.22512359660917228,0.2500342117443322,0.04123604692824624,6.777043136121244,0.22456678699410731,0.4210472380698282,0.03774187701674733,-0.1908201395542976,0.04120819779489234,3.886613570743682e-6,-0.17101302632197424,0.03958004606443827,1.6338726893141675e-5,0.7108824649418835,0.6062049,0.42263715644346433,0.7388923789621031,Metabolism,insulin,0.15929608557225558,8.382818664806003e-4,0.1576530833050606,0.16093908783945057,5.5018667507568155,4.15835414990795e-8,0.450898333395794,4.185851820845542e-4
respiratory exchange ratio,Indirect Calorimetry,2859,6426,-0.10150811467712496,0.00929622233153657,-0.01182793027810536,0.00202141076263184,-0.08608232227071462,0.00915186937412463,-0.00900390262991648,0.0016030188314467,-0.0154257924065666,0.00188333795176198,3.0313714031220063e-16,-0.00282402765290051,0.00160274808478256,0.0781117628589923,0.03537515632335242,0.033632242,0.11818627748958138,0.7969723950318076,Metabolism,respiratory exchange ratio,0.05062180957596935,2.529152716668171e-4,0.050126104752362226,0.05111751439957648,3.183098946363364,0.001461885066720514,0.1187412109098148,1.0773540185304891e-4
total food intake,Indirect Calorimetry,2489,3941,1.2202325716882965,0.12021348096314946,-0.01028176650925296,0.01599692400305582,1.2380037418161027,0.11973034727134298,-0.00553053511453055,0.01326161111074598,-0.01777117013044267,0.01386675084803378,0.2000489373638854,-0.0047512313863245,0.01321904052921855,0.7192923161437018,0.2565223836508877,0.26446272,0.01049814994815528,0.8738865153251352,Metabolism,total food intake,-0.03041021138294315,3.280943113839737e-4,-0.03105326441678821,-0.02976715834909809,-1.6788816746110957,0.09322371029640619,0.01049853564472816,1.5559358954411078e-4
total water intake,Indirect Calorimetry,1083,2502,1.8704910113976032,0.49284073365134656,0.02092504776206487,0.01967720057885851,1.7900942728747449,0.4925616078680192,6.942217195115162e-4,0.01429394286651882,0.0803967385197914,0.01825045255063824,1.0930419507553956e-5,0.02023082603849942,0.014874459208193,0.17389653685811435,0.22982514448294597,0.13424728,0.01738029277338321,0.993433622009646,Metabolism,total water intake,0.5378981888695366,6.630429949757681e-4,0.5365986484791825,0.5391977292598906,20.889557305004473,0,0.017382043138833948,2.7917364600781687e-4
body length,Body Composition (DEXA lean/fat),8439,8475,2.267468744906124,0.0135818761848262,0.02902648634832159,0.00214092091984279,2.2589449596197912,0.0135793442821524,0.02844849643746365,0.0021478299281331,0.00852378529801391,6.05965002397369e-4,1.1974729945854986e-44,5.779899090688123e-4,5.507194874066975e-4,0.29395730502274275,0.022203144,0.0227659991582969,0.3682457233986988,0.9481084421498188,Morphology,body length,-0.025034005603969924,1.1828773756610345e-4,-0.025265845309412213,-0.024802165898527635,-2.301762352302688,0.02136067043619505,0.38639209436120425,5.913310862752055e-5
bone area,Body Composition (DEXA lean/fat),10900,10938,2.163306479551239,0.03235931272091303,0.0824691912616782,0.01535669961511805,2.123126568709428,0.03235115173099907,0.08475348748709752,0.01537603022237882,0.040179911115395,0.00190396947546269,1.0204098438600084e-97,-0.0022842962184459,0.00175544024271,0.19318314634302797,0.07973765,0.08284929044888012,0.4266618490932702,0.8731530200243297,Morphology,bone area,-0.03828114935947135,9.160892539147059e-5,-0.03846069955390105,-0.03810159916504165,-3.999595529356162,6.365973444633077e-5,0.4558084696249332,4.5798030684680556e-5
bone mineral content (excluding skull),Body Composition (DEXA lean/fat),10900,10938,-0.759384840803691,0.05964454408232553,0.11945749926025775,0.02163259684992716,-0.8383746697106932,0.05963857053708076,0.1272176788743096,0.02165127716343672,0.07898982900466542,0.00215758685196789,1.8140642466713184e-283,-0.00776017962635889,0.00200346743698603,1.077040249286242e-4,0.09047201,0.09654746744035532,0.416930258810516,0.9205881602260088,Morphology,bone mineral content (excluding skull),-0.06499409742837872,9.160892539147059e-5,-0.06517364762280842,-0.06481454723394903,-6.790551116113933,1.1457501614131615e-11,0.44397060855364767,4.5798030684680556e-5
bone mineral density (excluding skull),Body Composition (DEXA lean/fat),10901,10938,-2.933835566166734,0.06809303897169464,0.03750736319565274,0.00627621963023875,-2.973191074857412,0.06809236702581752,0.04135179154505758,0.00629662829446905,0.03935550878992273,0.00113742230088773,2.4203366302222164e-254,-0.00384442829380033,0.00103975525479161,2.1841038431981704e-4,0.0438206,0.0513933808959599,0.1408503753041855,0.9737452243580076,Morphology,bone mineral density (excluding skull),-0.1594052061331563,9.160471506037234e-5,-0.1595847480754887,-0.15922566419082393,-16.654959737928852,0,0.14179305749987434,4.579593332112108e-5
fat mass,Body Composition (DEXA lean/fat),11011,11011,1.5042419230270616,0.1058972251902926,0.3828756777211765,0.02958796520570014,1.3935671086969244,0.10590598663365784,0.31104473421124307,0.02967703092084149,0.11067481498476923,0.00453400887947394,1.3511555716467415e-129,0.0718309439483829,0.00415131266650156,1.44896662442664e-66,0.17131274,0.21348567357977108,0.5803954098259879,0.9325691129135402,Morphology,fat mass,-0.22007895273575082,9.084302325581395e-5,-0.22025700178957894,-0.2199009036819227,-23.090467248919225,0,0.6630587691141814,4.541532313002407e-5
fat/body weight,Body Composition (DEXA lean/fat),11000,11008,-1.748865569133715,0.10598453408166496,0.23623429606741148,0.02951015013279437,-1.860393395976928,0.10599309905929008,0.16415017866855003,0.02959947806783426,0.11152782649712994,0.00453611825007481,2.02781267736959e-131,0.07208411745114728,0.00415384674665848,6.121952260799651e-67,0.17130126,0.21362351620002712,0.3560661793823909,0.9107432970664672,Morphology,fat mass,-0.2207914017239868,9.090083921528803e-5,-0.22096956409501325,-0.22061323935296037,-23.157848599768176,0,0.37237365717797755,4.544421722335833e-5
lean mass,Body Composition (DEXA lean/fat),11012,11012,2.8897428826170866,0.02191963064130112,0.10690803677113474,0.00309116519675413,2.9274280364828327,0.02192079319427582,0.11739860613356697,0.00314543017988154,-0.03768520037698592,0.00119038958240511,2.2513927831511007e-214,-0.01049056947010981,0.00108391688978604,4.192170772880298e-22,0.0426001732,0.0569964138354968,0.7141805446255507,0.9591300948455438,Morphology,lean mass,-0.29113003169382595,9.083477155054956e-5,-0.29130806457460895,-0.29095199881304296,-30.546463938608596,0,0.8956650461485177,4.5411198401525815e-5
lean/body weight,Body Composition (DEXA lean/fat),11001,11009,-0.37759103950012646,0.02684704453528855,-0.03961283222002038,0.00323747542140605,-0.34072884747224325,0.02684450449619263,-0.02934220925053911,0.0032903825492051,-0.03686219209668801,0.0011875679430589,2.2907434212300175e-206,-0.01027062296325249,0.00108211655222187,2.5469714700703487e-21,0.042442048,0.05699916017257963,0.20220488100462852,0.9153020719981174,Morphology,lean mass,-0.2948969319223717,9.089257700266782e-5,-0.29507507809975897,-0.29471878574498445,-30.93186070963132,0,0.2050303646425745,4.544008724496751e-5
left kidney,Organ Weight,1066,1118,-1.885988441628789,0.00586483327383784,0.08930026410826485,0.0049537136864114,-1.7669034313152836,0.00531788585491337,0.09760538060170836,0.00455511696188312,-0.1190850103163308,0.00681192787279061,8.070007220373677e-64,-0.00830511649519594,0.00657746140325142,0.20685667202025135,0.09924886761205358,0.08697142,0.8225738443178323,0.8478376042806308,Morphology,kidney weight,0.13207288750714305,9.187973794447562e-4,0.13027207773434155,0.13387369727994455,4.357162919165241,1.3786635971957395e-5,1.1647252415893323,4.585052728106373e-4
number of caudal vertebrae,X-ray,2789,2739,3.236693633410515,0.04066794775370727,0.00101353845040226,7.591192554223327e-4,3.2341858834886774,0.04066608950422969,0.00139210730734072,7.901976716874528e-4,0.00250774992830393,8.162532889045653e-4,0.00213640198987316,-3.785688632107473e-4,7.801804113825265e-4,0.6275338153561529,0.01925810497213839,0.0177858325,0.00974588377606379,0.9802188278061058,Morphology,number of caudal vertebrae,0.07952651645676935,3.622173104452925e-4,0.07881658357371961,0.08023644933981909,4.178566887954845,2.9787749676213338e-5,0.009746192355641366,1.8099547511312217e-4
number of center entries,Open Field,6567,6540,4.508400168539138,0.23539128860619316,-0.00449651938614738,0.02172762791448385,4.484165151556167,0.23536185318342015,0.00531319446224529,0.0214710095132245,0.02423501289564083,0.01145522788870335,0.03439762025953873,-0.00980971652286715,0.01064160354139766,0.35663803767228575,0.34404177,0.3306239406334579,0.01522496265435626,0.9171447572011046,Morphology,number of center entries,0.03978116132615469,1.5266075068678112e-4,0.03948195175295575,0.04008037089935363,3.2196877887870725,0.0012864299680113156,0.015226139197509007,7.631257631257631e-5
number of digits,X-ray,5769,5715,2.9958364104793813,6.904203400850086e-5,-5.06485092606286e-6,4.888561829302109e-5,2.995797748609368,6.35830574844651e-5,-4.9679306567379865e-6,4.534470302474673e-5,3.866187099444988e-5,5.193267581428312e-5,0.4566154117546074,-9.692061682630276e-8,5.1527827529132055e-5,0.998499268614376,0.002048066,0.00171952293316721,0.01381230353113009,0.0913693059635842,Morphology,number of digits,0.1748482255186217,1.7425024119949748e-4,0.17450670132157325,0.17518974971567014,13.245688429600396,0,0.013813182000862902,8.710042679209128e-5
